entry,month,day,year,year_day,date,high_temp_F,low_temp_F,relative_humidity,soil_temp_F,wind_speed_mph,solar_langley,precip_in,ET_in,location
1309,8,2,2018,214,8/2/18,88.178,62.438,78.029,79.728,2.283,578.121,0,0.211,Ithaca
1310,8,3,2018,215,8/3/18,90.41,63.428,62.668,79.815,3.857,590.082,0,0.263,Ithaca
1311,8,4,2018,216,8/4/18,84.56,66.938,77.015,78.335,4.617,425.889,0.43,0.182,Ithaca
1312,8,5,2018,217,8/5/18,89.888,68.972,76.352,77.587,2.998,393.706,0,0.17,Ithaca
1313,8,6,2018,218,8/6/18,85.028,66.398,87.74,78.115,2.564,387.684,0.27,0.138,Ithaca
1314,8,7,2018,219,8/7/18,84.056,65.3,81.508,78.674,2.002,562.743,0,0.192,Ithaca
1315,8,8,2018,220,8/8/18,88.358,61.412,79.046,78.789,1.799,545.904,0,0.196,Ithaca
1316,8,9,2018,221,8/9/18,91.418,61.772,77.695,80.119,1.584,579.222,0,0.211,Ithaca
1317,8,10,2018,222,8/10/18,85.514,63.23,78.462,80.49,1.497,559.678,0,0.192,Ithaca
1318,8,11,2018,223,8/11/18,86.378,60.512,80.184,79.449,1.792,499.648,0,0.176,Ithaca
1319,8,12,2018,224,8/12/18,88.664,58.568,74.306,79.669,2.71,564.315,0,0.216,Ithaca
1320,8,13,2018,225,8/13/18,89.204,62.078,77.039,80.294,2.762,480.12,0,0.19,Ithaca
1321,8,14,2018,226,8/14/18,76.838,67.46,88.672,78.073,3.377,212.116,0,0.077,Ithaca
1322,8,15,2018,227,8/15/18,81.95,66.146,89.421,76.259,2.79,322.728,0.32,0.112,Ithaca
1323,8,16,2018,228,8/16/18,82.292,63.23,83.547,77.365,1.959,546.015,0.29,0.179,Ithaca
1324,8,17,2018,229,8/17/18,84.974,61.034,82.937,77.095,2.013,518.33,0,0.176,Ithaca
1325,8,18,2018,230,8/18/18,86.774,60.926,78.789,77.122,1.12,452.554,0,0.158,Ithaca
1326,8,19,2018,231,8/19/18,71.96,64.328,97.627,73.45,2.385,78.129,1.01,0.019,Ithaca
1327,8,20,2018,232,8/20/18,74.606,63.59,91.381,70.338,6.577,149.766,0.809,0.062,Ithaca
1328,8,21,2018,233,8/21/18,73.562,56.03,85.214,70.852,3.042,398.321,0,0.125,Ithaca
1329,8,22,2018,234,8/22/18,75.65,53.906,75.829,71.17,1.356,498.471,0,0.152,Ithaca
1330,8,23,2018,235,8/23/18,73.328,57.542,92.495,69.445,3.559,99.802,0.01,0.038,Ithaca
1331,8,24,2018,236,8/24/18,86.864,65.048,82.318,74.768,2.085,435.37,0.18,0.157,Ithaca
1332,8,25,2018,237,8/25/18,89.978,58.568,79.624,75.919,1.99,503.867,0,0.185,Ithaca
1333,8,26,2018,238,8/26/18,86.558,72.662,81.223,76.803,5.218,282.877,0.04,0.137,Ithaca
1334,8,27,2018,239,8/27/18,91.742,71.78,69.895,78.217,4.504,496.873,0,0.231,Ithaca
1335,8,28,2018,240,8/28/18,80.384,54.824,86.26,73.752,4.248,97.896,0.01,0.065,Ithaca
1336,8,29,2018,241,8/29/18,76.208,49.352,74.239,71.913,2.212,534.813,0,0.168,Ithaca
1337,8,30,2018,242,8/30/18,82.922,55.67,86.447,71.176,4.145,218.088,0,0.099,Ithaca
1338,8,31,2018,243,8/31/18,83.786,66.398,87.357,73.258,6.006,260.532,0,0.114,Ithaca
1339,9,1,2018,244,9/1/18,88.142,66.47,76.299,76.728,3.184,293.561,0.51,0.135,Ithaca
1340,9,2,2018,245,9/2/18,80.024,66.218,91.615,74.131,3.559,205.159,0.659,0.072,Ithaca
1341,9,3,2018,246,9/3/18,80.276,66.272,90.284,74.159,2.728,284.622,0.43,0.094,Ithaca
1342,9,4,2018,247,9/4/18,76.352,68.666,98.02,73.172,3.339,79.613,2.88,0.021,Ithaca
1343,9,5,2018,248,9/5/18,77.81,61.88,89.903,72.569,4.372,205.447,0.66,0.076,Ithaca
1344,9,6,2018,249,9/6/18,78.08,58.694,81.735,70.99,3.756,394.34,0,0.138,Ithaca
1345,9,7,2018,250,9/7/18,67.946,62.006,86.966,69.147,3.377,83.479,0,0.037,Ithaca
1346,9,8,2018,251,9/8/18,75.56,53.366,78.049,68.421,2.784,286.186,0,0.105,Ithaca
1347,9,9,2018,252,9/9/18,76.442,48.272,78.855,68.752,2.236,495.376,0,0.15,Ithaca
1348,9,10,2018,253,9/10/18,81.05,54.212,73.926,71.233,3.339,480.863,0,0.173,Ithaca
1349,9,11,2018,254,9/11/18,84.02,58.262,74.175,72.673,5.002,479.597,0,0.197,Ithaca
1350,9,12,2018,255,9/12/18,83.354,59.918,72.075,73.206,5.112,434.832,0,0.188,Ithaca
1351,9,13,2018,256,9/13/18,83.93,64.382,82.717,72.816,6.159,241.412,0,0.121,Ithaca
1352,9,14,2018,257,9/14/18,92.894,66.506,73.497,76.244,4.25,458.398,0,0.206,Ithaca
1353,9,15,2018,258,9/15/18,92.462,64.94,68.283,77.65,3.169,435.305,0,0.193,Ithaca
1354,9,16,2018,259,9/16/18,91.202,62.798,67.303,77.467,3.307,420.84,0,0.19,Ithaca
1355,9,17,2018,260,9/17/18,94.64,63.716,66.266,78.269,2.888,418.154,0,0.193,Ithaca
1356,9,18,2018,261,9/18/18,86.918,65.534,85.409,76.749,4.109,328.498,0.61,0.13,Ithaca
1357,9,19,2018,262,9/19/18,94.712,64.076,76.585,74.407,5.072,374.496,0,0.191,Ithaca
1358,9,20,2018,263,9/20/18,95.198,61.646,68.044,74.937,7.495,389.85,1.14,0.255,Ithaca
1359,9,21,2018,264,9/21/18,66.29,42.692,72.341,68.519,5.598,409.545,0,0.143,Ithaca
1360,9,22,2018,265,9/22/18,72.95,39.47,69.476,63.945,3.166,461.064,0,0.15,Ithaca
1361,9,23,2018,266,9/23/18,81.95,47.12,66.99,65.419,4.48,449.862,0,0.19,Ithaca
1362,9,24,2018,267,9/24/18,78.188,54.158,78.756,66.982,4.331,307.217,0,0.122,Ithaca
1363,9,25,2018,268,9/25/18,65.534,45.968,83.239,65.038,4.965,201.984,0.48,0.075,Ithaca
1364,9,26,2018,269,9/26/18,70.286,40.694,54.764,61.474,3.379,445.635,0,0.159,Ithaca
1365,9,27,2018,270,9/27/18,76.874,50.108,54.716,62.26,4.686,383.455,0,0.182,Ithaca
1366,9,28,2018,271,9/28/18,57.056,41.36,79.831,58.962,2.963,62.388,0,0.034,Ithaca
1367,9,29,2018,272,9/29/18,49.046,44.87,94.801,55.842,4.069,41.148,0.04,0.008,Ithaca
1368,9,30,2018,273,9/30/18,50.378,48.128,98.748,56.148,4.478,50.178,0.079,0.004,Ithaca
1369,10,1,2018,274,10/1/18,55.652,48.38,95.305,56.726,3.308,83.328,0.209,0.016,Ithaca
1370,10,2,2018,275,10/2/18,71.258,50.81,92.979,58.925,2.953,114.257,0.01,0.037,Ithaca
1371,10,3,2018,276,10/3/18,93.2,46.31,63.87,65.802,11.048,379.256,0,0.346,Ithaca
1372,10,4,2018,277,10/4/18,54.212,37.76,68.5,56.755,5.999,208.209,0.01,0.089,Ithaca
1373,10,5,2018,278,10/5/18,53.978,43.952,96.069,56.328,3.438,49.49,0.05,0.009,Ithaca
1374,10,6,2018,279,10/6/18,52.394,43.034,80.734,54.435,5.809,115.443,0,0.049,Ithaca
1375,10,7,2018,280,10/7/18,52.088,43.286,97.437,53.719,3.955,38.238,0.13,0.005,Ithaca
1376,10,8,2018,281,10/8/18,57.956,50.558,99.938,56.342,3.136,36.813,0.448,0.002,Ithaca
1377,10,9,2018,282,10/9/18,52.574,45.176,99.757,55.824,6.207,30.713,0.68,0.001,Ithaca
1378,10,10,2018,283,10/10/18,46.49,39.218,83.877,53.416,6.843,170.08,0,0.049,Ithaca
1379,10,11,2018,284,10/11/18,52.178,37.274,71.178,51.633,3.366,299.153,0,0.075,Ithaca
1380,10,12,2018,285,10/12/18,47.858,35.042,93.946,50.516,2.436,68.138,0.2,0.012,Ithaca
1381,10,13,2018,286,10/13/18,64.904,33.89,78.311,50.804,5.254,333.039,0,0.107,Ithaca
1382,10,14,2018,287,10/14/18,49.118,31.514,89.135,46.582,7.919,60.391,0.28,0.033,Ithaca
1383,10,15,2018,288,10/15/18,46.544,27.626,65.499,45.472,4.793,371.643,0,0.089,Ithaca
1384,10,16,2018,289,10/16/18,69.818,29.57,59.497,47.927,3.509,351.723,0,0.131,Ithaca
1385,10,17,2018,290,10/17/18,66.704,33.962,68.464,50.696,2.238,345.626,0,0.096,Ithaca
1386,10,18,2018,291,10/18/18,71.258,36.014,59.189,51.372,6.069,339.87,0,0.164,Ithaca
1387,10,19,2018,292,10/19/18,74.102,45.302,58.808,55.344,6.81,333.992,0,0.176,Ithaca
1388,10,20,2018,293,10/20/18,58.478,28.364,51.884,51.263,5.076,346.115,0,0.129,Ithaca
1389,10,21,2018,294,10/21/18,71.996,27.752,57.626,49.447,5.892,325.5,0,0.172,Ithaca
1390,10,22,2018,295,10/22/18,69.98,35.942,51.322,52.077,3.254,327.267,0,0.127,Ithaca
1391,10,23,2018,296,10/23/18,61.088,29.516,56.419,50.823,2.384,319.4,0,0.092,Ithaca
1392,10,24,2018,297,10/24/18,59.54,33.224,60.201,49.854,4.055,193.779,0,0.087,Ithaca
1393,10,25,2018,298,10/25/18,52.088,44.204,91.46,51.063,3.052,49.701,0.228,0.012,Ithaca
1394,10,26,2018,299,10/26/18,65.588,41.18,78.754,51.964,2.415,186.151,0,0.056,Ithaca
1395,10,27,2018,300,10/27/18,72.896,33.584,60.048,51.747,3.285,300.213,0,0.12,Ithaca
1396,10,28,2018,301,10/28/18,65.696,36.752,55.361,52.074,4.285,312.458,0,0.12,Ithaca
1397,10,29,2018,302,10/29/18,69.224,32.324,60.273,49.903,5.607,228.606,0,0.133,Ithaca
1398,10,30,2018,303,10/30/18,59.288,42.584,67.402,50.868,9.39,186.072,0,0.115,Ithaca
1399,10,31,2018,304,10/31/18,60.674,32.558,67.555,50.524,2.107,183.227,0,0.059,Ithaca
1400,11,1,2018,305,11/1/18,61.7,27.032,56.651,48.57,3.163,266.124,0,0.092,Ithaca
1401,11,2,2018,306,11/2/18,49.964,37.418,80.346,48.915,6.537,107.484,0,0.045,Ithaca
1402,11,3,2018,307,11/3/18,45.23,39.236,96.135,47.516,6.832,34.542,0.239,0.006,Ithaca
1403,11,4,2018,308,11/4/18,45.59,34.196,90.323,46.649,6.923,47.267,0,0.019,Ithaca
1404,11,5,2018,309,11/5/18,49.496,36.968,89.375,46,6.91,44.894,0.2,0.023,Ithaca
1405,11,6,2018,310,11/6/18,47.084,27.392,73.61,45.069,5.291,264.484,0,0.061,Ithaca
1406,11,7,2018,311,11/7/18,36.644,21.794,79.427,41.116,5.443,263.658,0,0.041,Ithaca
1407,11,8,2018,312,11/8/18,32.36,20.336,90.326,39.494,1.365,74.932,0,0.008,Ithaca
1408,11,9,2018,313,11/9/18,30.38,7.736,80.061,38.331,8.1,202.246,0,0.043,Ithaca
1409,11,10,2018,314,11/10/18,30.974,6.098,76.526,34.875,6.341,154.672,0,0.04,Ithaca
1410,11,11,2018,315,11/11/18,41.108,18.698,76.102,34.818,7.04,187.374,0,0.051,Ithaca
1411,11,12,2018,316,11/12/18,25.862,10.904,73.683,34.922,9.957,139.859,0,0.043,Ithaca
1412,11,13,2018,317,11/13/18,39.38,7.52,67.656,33.285,3.28,246.625,0,0.047,Ithaca
1413,11,14,2018,318,11/14/18,48.74,19.004,60.691,33.979,6.766,239.419,0,0.093,Ithaca
1414,11,15,2018,319,11/15/18,59.81,22.532,62.324,36.028,5.242,235.589,0,0.099,Ithaca
1415,11,16,2018,320,11/16/18,56.858,26.42,71.932,38.382,3.915,230.34,0,0.064,Ithaca
1416,11,17,2018,321,11/17/18,43.43,19.598,85.818,37.739,14.233,45.581,0,0.045,Ithaca
1417,11,18,2018,322,11/18/18,29.498,5,80.915,35.736,4.773,240.135,0,0.031,Ithaca
1418,11,19,2018,323,11/19/18,41.414,17.474,72.496,35.797,7.174,149.444,0,0.054,Ithaca
1419,11,20,2018,324,11/20/18,52.448,13.604,74.206,35.64,4.604,217.748,0,0.067,Ithaca
1420,11,21,2018,325,11/21/18,58.784,21.938,75.701,37.134,2.574,226.073,0,0.053,Ithaca
1421,11,22,2018,326,11/22/18,63.158,25.826,72.07,38.449,5.656,225.645,0,0.091,Ithaca
1422,11,23,2018,327,11/23/18,59.306,34.862,75.529,41.537,4.558,91.184,0,0.051,Ithaca
1423,11,24,2018,328,11/24/18,50.936,26.06,73.657,40.317,4.307,118.799,0,0.046,Ithaca
1424,11,25,2018,329,11/25/18,34.196,18.932,83.328,38.51,17.921,80.593,0,0.038,Ithaca
1425,11,26,2018,330,11/26/18,26.582,13.604,79.581,36.939,7.855,93.401,0,0.027,Ithaca
1426,11,27,2018,331,11/27/18,24.998,4.64,78.139,36.25,4.26,212.284,0,0.023,Ithaca
1427,11,28,2018,332,11/28/18,31.28,21.686,84.354,35.982,7.088,120.154,0,0.023,Ithaca
1428,11,29,2018,333,11/29/18,34.808,17.726,96.433,35.507,1.552,46.884,0,0.003,Ithaca
1429,11,30,2018,334,11/30/18,38.804,30.308,95.943,35.184,5.194,68.863,0,0.005,Ithaca
1430,12,1,2018,335,12/1/18,37.724,31.406,98.59,35.419,13.36,6.414,0,0,Ithaca
1431,12,2,2018,336,12/2/18,31.946,24.116,97.46,34.979,15.987,85.589,0,0.006,Ithaca
1432,12,3,2018,337,12/3/18,25.376,22.586,86.113,34.906,7.562,94.49,0,0.016,Ithaca
1433,12,4,2018,338,12/4/18,29.21,20.588,83.621,34.884,3.884,114.769,0,0.014,Ithaca
1434,12,5,2018,339,12/5/18,34.286,12.47,81.777,34.905,2.892,187.299,0,0.021,Ithaca
1435,12,6,2018,340,12/6/18,26.798,14.432,85.561,34.83,5.771,200.461,0,0.019,Ithaca
1436,12,7,2018,341,12/7/18,31.19,11.354,85.582,34.792,3.985,199.204,0,0.02,Ithaca
1437,12,8,2018,342,12/8/18,27.968,7.142,86.753,34.5,3.155,182.541,0,0.016,Ithaca
1438,12,9,2018,343,12/9/18,29.174,10.31,87.855,34.368,3.01,197.178,0,0.015,Ithaca
1439,12,10,2018,344,12/10/18,35.15,4.766,83.396,34.144,4.135,190.884,0,0.03,Ithaca
1440,12,11,2018,345,12/11/18,37.58,22.658,77.745,34.22,4.125,146.464,0,0.025,Ithaca
1441,12,12,2018,346,12/12/18,42.008,23.504,84.562,34.249,4.552,194.056,0,0.026,Ithaca
1442,12,13,2018,347,12/13/18,37.67,22.046,91.045,34.116,8.131,67.545,0,0.017,Ithaca
1443,12,14,2018,348,12/14/18,47.768,17.438,82.693,33.947,1.832,198.017,0,0.025,Ithaca
1444,12,15,2018,349,12/15/18,49.712,20.228,71.55,33.674,3.608,187.812,0,0.045,Ithaca
1445,12,16,2018,350,12/16/18,48.668,25.268,76.765,33.643,2.628,191.297,0,0.03,Ithaca
1446,12,17,2018,351,12/17/18,51.908,21.452,78.185,33.729,4.151,186.767,0,0.043,Ithaca
1447,12,18,2018,352,12/18/18,51.116,30.308,78.247,34.81,4.795,131.029,0,0.038,Ithaca
1448,12,19,2018,353,12/19/18,49.118,33.782,79.297,36.61,5.767,128.505,0,0.037,Ithaca
1449,12,20,2018,354,12/20/18,42.926,31.226,80.011,35.765,10.251,135.407,0,0.047,Ithaca
1450,12,21,2018,355,12/21/18,42.134,22.658,87.805,34.595,3.648,177.044,0,0.019,Ithaca
1451,12,22,2018,356,12/22/18,43.286,24.782,79.801,34.641,4.647,169.03,0,0.031,Ithaca
1452,12,23,2018,357,12/23/18,45.698,21.938,65.673,33.971,2.813,192.887,0,0.039,Ithaca
1453,12,24,2018,358,12/24/18,42.89,20.948,85.265,33.495,4.242,80.439,0,0.02,Ithaca
1454,12,25,2018,359,12/25/18,39.65,26.834,98.715,34.245,2.169,78.76,0,0.001,Ithaca
1455,12,26,2018,360,12/26/18,43.484,29.768,96.339,35.644,8.106,14.305,0,0.007,Ithaca
1456,12,27,2018,361,12/27/18,46.292,19.85,93.99,38.041,11.494,22.511,0,0.032,Ithaca
1457,12,28,2018,362,12/28/18,20.228,6.818,82.529,33.633,13.212,115.486,0,0.026,Ithaca
1458,12,29,2018,363,12/29/18,24.026,2.624,77.378,32.881,5.925,200.405,0,0.026,Ithaca
1459,12,30,2018,364,12/30/18,40.802,21.992,77.83,32.556,8.757,192.736,0,0.047,Ithaca
1460,12,31,2018,365,12/31/18,30.38,8.78,90.67,32.31,11.004,10.373,0,0.027,Ithaca
